run_id,seed,img_v1_filename,prompt_version,img_v2_filename,timestamp
1,9194004982435176683,steps_15_00001_.png,V2,steps_60_00004_.png,2026-04-12T16:31:00.770402+00:00
2,5800892314774049202,steps_15_00003_.png,V2,steps_60_00006_.png,2026-04-12T16:31:40.154187+00:00
