run_id,seed,img_v1_filename,prompt_version,img_v2_filename,timestamp
1,9194004982435176683,plain_cat_1_1_v2_1_00001_.png,V2,none_00001_.png,2026-04-12T13:08:11.013799+00:00
2,5800892314774049202,plain_cat_1_1_v2_1_00002_.png,V2,none_00002_.png,2026-04-12T13:08:49.683052+00:00
3,4925946086378092904,plain_cat_1_1_v2_1_00003_.png,V2,none_00003_.png,2026-04-12T13:09:53.976424+00:00
