seed,prompt_version,test,file_name,timestamp,prompt
2647281782591183810,v1,Baseline,router_best_output_selector_00018_.png,2026-04-30T13:14:20.193513+00:00,A valiant Jedi Knight riding a unicorn in the Martian desert. Van Gogh style
2647281782591183810,v2,Subject,router_best_output_selector_00019_.png,2026-04-30T13:14:53.758476+00:00,"A valiant Jedi Knight riding a unicorn, full body unicorn, correct proportions, well-defined legs, realistic anatomy, no extra limbs, Martian desert. Van Gogh style"
2647281782591183810,v3,Style,router_best_output_selector_00020_.png,2026-04-30T13:15:25.593139+00:00,"A valiant Jedi Knight riding a unicorn in the Martian desert. Oil painting in Van Gogh style, thick impasto, swirling brushstrokes, vivid colors"
2647281782591183810,v4,Style consistency,router_best_output_selector_00021_.png,2026-04-30T13:15:57.318785+00:00,"A valiant Jedi Knight riding a unicorn in the Martian desert. Oil painting in Van Gogh style, foreground and background share the same painterly texture and lighting"
2647281782591183810,v5,Composition,router_best_output_selector_00022_.png,2026-04-30T13:16:31.194290+00:00,"A valiant Jedi Knight riding a unicorn in the Martian desert. Low angle wide shot, full body Jedi riding a unicorn, centered composition, no cropping, Martian desert, Van Gogh oil painting style"
2647281782591183810,v6,Density,router_best_output_selector_00023_.png,2026-04-30T13:17:03.907428+00:00,"A valiant Jedi Knight riding a unicorn in the Martian desert. Highly detailed oil painting in Van Gogh style, thick impasto, swirling brushstrokes, dramatic lighting, dust particles, atmospheric depth"
2647281782591183810,v7,Simple,router_best_output_selector_00024_.png,2026-04-30T13:17:36.552997+00:00,A Jedi riding a unicorn. Oil painting in Van Gogh style
