run_id,seed,img_v1_filename,prompt_version,img_v2_filename,timestamp
1,9194004982435176683,plain_cat_2_00002_.png,V2,simple_00005_.png,2026-04-12T15:35:32.531603+00:00
2,5800892314774049202,plain_cat_2_00002_.png,V2,exponential_00005_.png,2026-04-12T15:36:17.537365+00:00
